lat,lng,gps_time_ms,altitude,speed,horizontal_accuracy,vertical_accuracy,driver_status,battery_level,type
46.2028922,6.1524136,1452171055722,449.0,0.0,3.9,3.9,accepted,0.98,tap
46.2028922,6.1524136,1452171055722,449.0,0.0,3.9,3.9,accepted,0.98,impression
46.2028922,6.1524136,1452171055722,449.0,0.0,3.9,3.9,accepted,0.98,lifecycle
46.2029965,6.1533156,1452171080728,448.0,1.2439051,5.0,5.0,accepted,0.98,lifecycle
46.2029994,6.1533683,1452171083728,447.0,0.0,5.0,5.0,accepted,0.98,tap
46.2029994,6.1533683,1452171083728,447.0,0.0,5.0,5.0,accepted,0.98,impression
46.2030026,6.1533512,1452171085750,447.0,0.0,4.0,4.0,accepted,0.98,lifecycle
46.2030026,6.1533512,1452171085750,447.0,0.0,4.0,4.0,accepted,0.98,impression
46.2065003,6.1597989,1452171299755,427.0,0.0,3.9,3.9,arrived,0.98,tap
46.2065003,6.1597989,1452171299755,427.0,0.0,3.9,3.9,arrived,0.98,lifecycle
46.2065003,6.1597989,1452171299755,427.0,0.0,3.9,3.9,arrived,0.98,impression
46.2065003,6.1597989,1452171301787,0.0,0.0,3.879,3.879,arrived,0.98,impression
46.206499,6.1597998,1452171361757,428.0,0.0,3.9,3.9,on_trip,0.98,tap
46.206499,6.1597998,1452171361757,428.0,0.0,3.9,3.9,on_trip,0.98,impression
46.206499,6.1597999,1452171367724,428.0,0.0,3.9,3.9,on_trip,0.98,tap
46.206499,6.1597999,1452171367724,428.0,0.0,3.9,3.9,on_trip,0.98,impression
46.206499,6.1597999,1452171367724,428.0,0.0,3.9,3.9,on_trip,0.98,lifecycle
46.1979485,6.1515167,1452171761738,447.0,4.9364157,4.0,4.0,on_trip,0.98,tap
46.1979485,6.1515167,1452171761738,447.0,4.9364157,4.0,4.0,on_trip,0.98,lifecycle
46.1979128,6.1514946,1452171764760,448.0,0.27073973,3.0,3.0,open,0.98,impression
46.1979128,6.1514946,1452171764760,448.0,0.27073973,3.0,3.0,open,0.98,tap
46.1979143,6.1515202,1452171767728,448.0,0.0,4.0,4.0,open,0.98,impression
46.1979143,6.1515202,1452171767728,448.0,0.0,4.0,4.0,open,0.98,tap
46.1979115,6.1515186,1452171770731,446.0,0.0,4.0,4.0,open,0.98,tap
46.1979115,6.1515186,1452171770731,446.0,0.0,4.0,4.0,open,0.98,impression
46.1977945,6.1513675,1452171795742,447.0,1.1182576,3.9,3.9,open,0.98,tap
46.1977945,6.1513675,1452171795742,447.0,1.1182576,3.9,3.9,open,0.98,impression
46.1977984,6.1513635,1452171801779,449.0,0.0,3.9,3.9,open,0.98,tap
46.1977984,6.1513635,1452171801779,449.0,0.0,3.9,3.9,open,0.98,impression
46.1977964,6.1513616,1452171804728,450.0,0.0,3.0,3.0,open,0.98,impression
46.1977976,6.1513595,1452171806747,450.0,0.0,3.0,3.0,open,0.98,tap
46.1977989,6.1513583,1452171809747,450.0,0.0,3.9,3.9,open,0.98,impression
46.1977989,6.1513585,1452171815743,450.0,0.0,3.9,3.9,open,0.98,tap
46.1977989,6.1513585,1452171815743,450.0,0.0,3.9,3.9,open,0.98,impression
46.1977989,6.1513585,1452171819752,450.0,0.0,3.9,3.9,open,0.98,tap
46.1977989,6.1513585,1452171819752,450.0,0.0,3.9,3.9,open,0.98,impression
46.1977989,6.1513585,1452171824726,450.0,0.0,3.0,3.0,open,0.98,lifecycle
46.1977986,6.1513576,1452171914727,451.0,0.0,3.0,3.0,open,0.98,lifecycle
46.1977986,6.1513576,1452171916731,451.0,0.0,3.0,3.0,open,0.98,impression
46.1977988,6.1513581,1452171957731,451.0,0.0,3.9,3.9,open,0.98,lifecycle
46.1977973,6.1513586,1452172021751,451.0,0.0,3.9,3.9,open,0.98,lifecycle
46.1977973,6.1513586,1452172021751,451.0,0.0,3.9,3.9,open,0.98,impression
46.1977898,6.1513553,1452172037721,452.0,0.0,3.9,3.9,dispatching,0.98,lifecycle
46.1977884,6.1513641,1452172205752,453.0,0.0,3.9,3.9,dispatching,0.98,impression
46.1977884,6.1513641,1452172205752,453.0,0.0,3.9,3.9,dispatching,0.98,lifecycle
46.1977883,6.1513641,1452172209719,453.0,0.0,3.9,3.9,dispatching,0.98,impression
46.1977884,6.1513641,1452172213740,453.0,0.0,3.9,3.9,accepted,0.98,tap
46.1977884,6.1513641,1452172215739,453.0,0.0,3.9,3.9,accepted,0.98,impression
46.1977881,6.1513639,1452172219719,453.0,0.0,4.0,4.0,arrived,0.98,tap
46.1977881,6.1513639,1452172219719,453.0,0.0,4.0,4.0,arrived,0.98,impression
46.1977881,6.1513637,1452172221728,453.0,0.0,4.0,4.0,arrived,0.98,lifecycle
46.1977881,6.1513637,1452172221728,453.0,0.0,4.0,4.0,arrived,0.98,impression
46.1936659,6.1486975,1452172445745,443.0,0.0,4.0,4.0,arrived,0.98,tap
46.1936659,6.1486975,1452172445745,443.0,0.0,4.0,4.0,arrived,0.98,lifecycle
46.1936659,6.1486975,1452172445745,443.0,0.0,4.0,4.0,arrived,0.98,impression
46.1936518,6.1486725,1452172463899,0.0,0.0,5.223,5.223,on_trip,0.98,tap
46.1936518,6.1486725,1452172463899,0.0,0.0,5.223,5.223,on_trip,0.98,impression
46.1937659,6.1491344,1452172482739,441.0,3.138232,4.0,4.0,on_trip,0.98,tap
46.1937659,6.1491344,1452172482739,441.0,3.138232,4.0,4.0,on_trip,0.98,impression
46.1937659,6.1491344,1452172482739,441.0,3.138232,4.0,4.0,on_trip,0.98,lifecycle
46.1665451,6.1856033,1452173236739,475.0,1.4159802,4.0,4.0,on_trip,0.98,tap
46.1665451,6.1856033,1452173236739,475.0,1.4159802,4.0,4.0,on_trip,0.98,lifecycle
46.1665426,6.1856099,1452173239745,475.0,0.0,3.9,3.9,on_trip,0.98,impression
46.1665426,6.1856099,1452173239745,475.0,0.0,3.9,3.9,on_trip,0.98,tap
46.166544,6.1856088,1452173242721,474.0,0.0,3.0,3.0,open,0.98,impression
46.1665481,6.1856132,1452173247746,474.0,0.0,3.9,3.9,open,0.98,tap
46.1665479,6.1856141,1452173249747,474.0,0.0,3.9,3.9,open,0.98,impression
46.1653528,6.1851173,1452173308747,477.0,6.5351744,3.0,3.0,open,0.98,impression
46.1672764,6.1841005,1452173370745,475.0,9.084316,4.0,4.0,open,0.98,impression
46.1683998,6.1810802,1452173412737,477.0,9.141231,3.0,3.0,open,0.98,tap
46.1683998,6.1810802,1452173412737,477.0,9.141231,3.0,3.0,open,0.98,impression
46.1688741,6.1807286,1452173450746,478.0,8.346928,3.0,3.0,open,0.98,lifecycle
46.1702827,6.1828443,1452173479758,468.0,4.750632,3.0,3.0,open,0.98,lifecycle
46.1704978,6.1825192,1452173484735,466.0,8.29319,3.9,3.9,open,0.98,tap
46.1704978,6.1825192,1452173484735,466.0,8.29319,3.9,3.9,open,0.98,impression
46.1709797,6.1823584,1452173489750,467.0,12.133709,3.0,3.0,open,0.98,tap
46.1713276,6.1824995,1452173492743,467.0,13.590059,3.9,3.9,open,0.98,impression
46.1731946,6.1823466,1452173509758,466.0,13.050015,3.0,3.0,open,0.98,tap
46.1731946,6.1823466,1452173509758,466.0,13.050015,3.0,3.0,open,0.98,impression
46.178783,6.1823668,1452173572741,449.0,13.693976,3.9,3.9,open,0.98,impression
46.1805744,6.1826827,1452173622731,450.0,14.194316,3.9,3.9,open,0.98,lifecycle
46.1827832,6.1792638,1452173911754,461.0,0.0,10.0,10.0,open,0.98,lifecycle
46.1827832,6.1792638,1452173911754,461.0,0.0,10.0,10.0,open,0.98,impression
46.1827832,6.1792638,1452173911754,461.0,0.0,10.0,10.0,open,0.98,tap
46.1827832,6.1792637,1452173916761,461.0,0.0,10.0,10.0,open,0.98,tap
46.1827832,6.1792637,1452173916761,461.0,0.0,10.0,10.0,open,0.98,impression
46.1827831,6.1792637,1452173921763,461.0,0.0,10.0,10.0,open,0.98,tap
46.1827831,6.1792637,1452173921763,461.0,0.0,10.0,10.0,open,0.98,impression
46.1827831,6.1792637,1452173924719,461.0,0.0,10.0,10.0,open,0.98,impression
46.182783,6.1792638,1452173927757,461.0,0.0,10.0,10.0,open,0.98,lifecycle
46.1827827,6.179264,1452173950757,461.0,0.0,10.0,10.0,open,0.98,lifecycle
46.1827827,6.179264,1452173950757,461.0,0.0,10.0,10.0,open,0.98,impression
46.1828146,6.179288,1452174011735,462.0,0.55,4.0,4.0,open,0.98,impression
46.1827683,6.1793568,1452174071734,461.0,0.0,3.9,3.9,open,0.98,impression
46.1827679,6.1793569,1452174136716,461.0,0.0,3.0,3.0,open,0.98,impression
46.1827689,6.1793365,1452174167739,461.0,0.6637018,5.0,5.0,offline,0.98,lifecycle
46.1828104,6.1793357,1452175106764,469.0,0.0,3.0,3.0,offline,0.98,impression
46.1827967,6.1793225,1452175164777,467.0,0.0,3.9,3.9,offline,0.98,impression
46.1827847,6.1793276,1452175170948,466.0,0.0,3.9,3.9,offline,0.98,lifecycle
46.1827629,6.1793046,1452175635744,472.0,0.75059974,13.0,13.0,open,0.98,impression
46.182731,6.1793107,1452175638722,473.0,0.31304953,6.0,6.0,open,0.98,impression
46.182731,6.1793107,1452175638722,473.0,0.31304953,6.0,6.0,open,0.98,tap
46.1827299,6.1793245,1452175644733,466.0,0.0,4.0,4.0,open,0.98,tap
46.1827299,6.1793245,1452175644733,466.0,0.0,4.0,4.0,open,0.98,impression
46.182737,6.1793034,1452175650735,465.0,0.0,3.9,3.9,open,0.98,tap
46.182737,6.1793034,1452175650735,465.0,0.0,3.9,3.9,open,0.98,impression
46.1827379,6.179303,1452175652736,464.0,0.0,3.9,3.9,open,0.98,impression
46.1827379,6.179303,1452175652736,464.0,0.0,3.9,3.9,open,0.98,tap
46.1827571,6.1792694,1452175696730,466.0,0.0,3.9,3.9,open,0.98,lifecycle
46.1827648,6.1792559,1452175764738,464.0,0.0,3.9,3.9,open,0.98,lifecycle
46.1827648,6.1792559,1452175764738,464.0,0.0,3.9,3.9,open,0.98,impression
46.1827653,6.1792557,1452175826738,465.0,0.0,3.9,3.9,open,0.98,impression
46.1827658,6.1792569,1452175886744,464.0,0.0,9.0,9.0,open,0.98,impression
46.1827663,6.1792557,1452175944742,465.0,0.0,10.0,10.0,open,0.98,impression
46.1827667,6.1792556,1452176006739,465.0,0.0,9.0,9.0,open,0.98,impression
46.1827675,6.179256,1452176066744,465.0,0.0,9.0,9.0,open,0.98,impression
46.182766,6.1792573,1452176126739,465.0,0.0,10.0,10.0,open,0.98,impression
46.1828153,6.1792915,1452176190738,467.0,0.0,3.9,3.9,open,0.98,impression
46.1834505,6.1760274,1452176251739,463.0,10.715083,4.0,4.0,open,0.98,impression
46.1860867,6.1713028,1452176313750,448.0,13.740033,3.9,3.9,open,0.98,impression
46.1910826,6.1661704,1452176371731,461.0,11.840038,4.0,4.0,open,0.98,impression
46.1928453,6.1629513,1452176431746,457.0,10.981024,3.9,3.9,open,0.98,impression
46.1955019,6.1570755,1452176483743,445.0,9.800413,4.0,4.0,open,0.98,lifecycle
46.2009348,6.1603053,1452176831717,435.0,0.34,5.0,5.0,open,0.98,lifecycle
46.2009348,6.1603053,1452176831717,435.0,0.34,5.0,5.0,open,0.98,impression
46.2032653,6.1669938,1452176892728,447.0,11.950205,3.9,3.9,open,0.98,impression
46.2067536,6.1744592,1452176950736,456.0,11.570004,4.0,4.0,open,0.98,impression
46.208406,6.180146,1452177012735,468.0,13.351083,3.9,3.9,open,0.98,impression
46.213305,6.183033,1452177070738,490.0,12.161994,3.9,3.9,open,0.98,impression
46.2172,6.1828165,1452177132729,492.0,9.468036,3.9,3.9,open,0.98,impression
46.2208944,6.1843545,1452177192717,487.0,2.5919297,3.9,3.9,open,0.98,impression
46.2230306,6.1860324,1452177252733,493.0,7.2201104,3.9,3.9,open,0.98,impression
46.2250757,6.1893119,1452177310739,502.0,0.510098,3.9,3.9,open,0.98,impression
46.22794,6.1922572,1452177372738,502.0,6.890007,3.9,3.9,open,0.98,impression
46.230364,6.1953514,1452177430728,500.0,0.75059974,3.9,3.9,open,0.98,impression
46.2289752,6.1970879,1452177492724,520.0,0.0,3.9,3.9,open,0.98,impression
46.227984,6.1996503,1452177550726,529.0,1.2847178,4.0,4.0,open,0.98,impression
46.2267552,6.1975548,1452177612723,535.0,3.04,3.9,3.9,open,0.98,impression
46.2270861,6.1979956,1452177670728,530.0,0.0,3.9,3.9,open,0.98,impression
46.2285205,6.2003969,1452177732726,532.0,5.296386,3.9,3.9,open,0.98,impression
46.2308128,6.2034491,1452177792739,523.0,6.4400077,3.9,3.9,open,0.98,impression
46.2312544,6.2040001,1452177852727,524.0,0.0,3.9,3.9,open,0.98,impression
46.2334349,6.2039895,1452177912726,511.0,5.00036,3.9,3.9,open,0.98,impression
46.2357944,6.204961,1452177972714,504.0,9.333943,3.9,3.9,dispatching,0.98,impression
46.2361135,6.2052455,1452177976733,502.0,10.537671,3.9,3.9,dispatching,0.98,impression
46.2364291,6.2055418,1452177980709,498.0,10.036822,3.9,3.9,dispatching,0.98,tap
46.2364291,6.2055418,1452177980709,498.0,10.036822,3.9,3.9,arrived,0.98,impression
46.2366911,6.2058089,1452177984712,497.0,8.792053,3.9,3.9,arrived,0.98,tap
46.2366911,6.2058089,1452177984712,497.0,8.792053,3.9,3.9,arrived,0.98,impression
46.2366911,6.2058089,1452177984712,497.0,8.792053,3.9,3.9,arrived,0.98,lifecycle
46.2022565,6.2010854,1452178636731,470.0,4.573882,3.9,3.9,arrived,0.98,tap
46.2022565,6.2010854,1452178636731,470.0,4.573882,3.9,3.9,arrived,0.98,lifecycle
46.2022565,6.2010854,1452178636731,470.0,4.573882,3.9,3.9,arrived,0.98,impression
46.2027468,6.2019493,1452178649745,471.0,3.890013,3.0,3.0,arrived,0.98,impression
46.2030864,6.2023153,1452178746740,470.0,0.0,3.9,3.9,arrived,0.98,tap
46.2030864,6.2023153,1452178746740,470.0,0.0,3.9,3.9,arrived,0.98,impression
46.2030832,6.2023069,1452178787740,472.0,0.47169906,3.0,3.0,arrived,0.98,impression
46.2030199,6.202371,1452178843737,472.0,0.0,3.0,3.0,arrived,0.98,impression
46.2030199,6.2023712,1452178853714,472.0,0.0,3.0,3.0,arrived,0.98,lifecycle
46.2030199,6.2023712,1452178853714,472.0,0.0,3.0,3.0,arrived,0.98,impression
46.2030204,6.2023718,1452178884727,472.0,0.0,3.9,3.9,arrived,0.98,tap
46.2030204,6.2023718,1452178884727,472.0,0.0,3.9,3.9,arrived,0.98,lifecycle
46.2030204,6.2023718,1452178884727,472.0,0.0,3.9,3.9,arrived,0.98,impression
46.2030085,6.2023795,1452178887715,472.0,0.0,4.0,4.0,arrived,0.98,impression
46.2030326,6.2023834,1452178961739,474.0,0.0,3.0,3.0,on_trip,0.98,tap
46.2030325,6.2023834,1452178963746,474.0,0.0,3.0,3.0,on_trip,0.98,impression
46.2030325,6.2023834,1452178968752,474.0,0.0,4.0,4.0,on_trip,0.98,tap
46.2030325,6.2023834,1452178968752,474.0,0.0,4.0,4.0,on_trip,0.98,impression
46.2030326,6.2023834,1452178971215,0.0,0.0,9.348,9.348,on_trip,0.98,lifecycle
46.2030326,6.2023834,1452178971215,0.0,0.0,9.348,9.348,on_trip,0.98,impression
46.2111468,6.152363,1452179804739,421.0,0.0,3.0,3.0,on_trip,0.98,tap
46.2111468,6.152363,1452179804739,421.0,0.0,3.0,3.0,on_trip,0.98,lifecycle
46.2111433,6.1523585,1452179807704,421.0,0.0,3.9,3.9,on_trip,0.98,impression
46.2111441,6.1523547,1452179810704,420.0,0.0,3.0,3.0,on_trip,0.98,tap
46.2111441,6.1523547,1452179810704,420.0,0.0,3.0,3.0,on_trip,0.98,impression
46.2111429,6.1523607,1452179812719,421.0,0.0,3.0,3.0,open,0.98,tap
46.2111429,6.1523607,1452179812719,421.0,0.0,3.0,3.0,open,0.98,impression
46.2111416,6.1523645,1452179814733,421.0,0.0,3.0,3.0,open,0.98,impression
46.2111413,6.1523657,1452179820727,421.0,0.0,4.0,4.0,open,0.98,tap
46.2111412,6.1523656,1452179823713,421.0,0.0,4.0,4.0,open,0.98,impression
46.2121486,6.1526209,1452179884735,422.0,10.956993,3.0,3.0,open,0.98,impression
46.2125358,6.1521949,1452179943728,428.0,0.0,3.9,3.9,open,0.98,impression
46.2125365,6.1521961,1452180003721,428.0,0.0,3.9,3.9,open,0.98,impression
46.2125374,6.152198,1452180064732,427.0,0.0,3.0,3.0,open,0.98,impression
46.2125388,6.1521989,1452180124752,427.0,0.0,3.0,3.0,open,0.98,impression
46.2125399,6.1521991,1452180183730,427.0,0.0,3.9,3.9,open,0.98,impression
46.2125402,6.1521999,1452180214733,427.0,0.0,3.0,3.0,open,0.98,tap
46.2125402,6.1521999,1452180214733,427.0,0.0,3.0,3.0,open,0.98,impression
46.2125402,6.1521999,1452180217739,427.0,0.0,3.9,3.9,open,0.98,tap
46.2125402,6.1521999,1452180217739,427.0,0.0,3.9,3.9,open,0.98,impression
46.2125402,6.1522,1452180220713,427.0,0.0,3.0,3.0,open,0.98,impression
46.2125403,6.1522,1452180222731,427.0,0.0,3.0,3.0,open,0.98,tap
46.2125403,6.1522001,1452180225729,427.0,0.0,3.9,3.9,open,0.98,impression
46.2125403,6.1522004,1452180233728,427.0,0.0,3.9,3.9,open,0.98,tap
46.2125403,6.1522004,1452180233728,427.0,0.0,3.9,3.9,open,0.98,impression
46.2125717,6.1521869,1452180253709,425.0,0.5288667,4.0,4.0,open,0.98,tap
46.2125717,6.1521869,1452180253709,425.0,0.5288667,4.0,4.0,open,0.98,impression
46.2125688,6.1521918,1452180256704,426.0,0.34014705,3.0,3.0,open,0.98,impression
46.2125596,6.1521671,1452180258709,424.0,1.1322544,4.0,4.0,open,0.98,lifecycle
46.2123169,6.1524419,1452180319723,426.0,0.0,5.0,5.0,open,0.98,lifecycle
46.2123169,6.1524419,1452180319723,426.0,0.0,5.0,5.0,open,0.98,impression
46.2103285,6.1513515,1452180380729,424.0,9.669126,4.0,4.0,open,0.98,impression
46.2080045,6.1487351,1452180440732,426.0,6.6519246,4.0,4.0,open,0.98,impression
46.2048145,6.1496633,1452180498728,422.0,9.520132,3.9,3.9,open,0.98,impression
46.203456,6.1526202,1452180550725,421.0,0.0,4.0,4.0,open,0.98,tap
46.203456,6.1526202,1452180550725,421.0,0.0,4.0,4.0,open,0.98,impression
46.2034566,6.1526195,1452180572737,421.0,0.0,4.0,4.0,open,0.98,tap
46.2034566,6.1526195,1452180572737,421.0,0.0,4.0,4.0,open,0.98,impression
46.2017534,6.1586733,1452180634711,428.0,10.396192,5.0,5.0,open,0.98,impression
46.199206,6.1570701,1452180690710,442.0,5.369544,4.0,4.0,open,0.98,lifecycle
46.1991126,6.1568937,1452180756728,446.0,0.0,3.9,3.9,open,0.98,lifecycle
46.1991126,6.1568937,1452180756728,446.0,0.0,3.9,3.9,open,0.98,impression
46.1971314,6.1538589,1452180814718,457.0,4.564384,4.0,4.0,open,0.98,impression
46.1951762,6.157961,1452180876718,458.0,10.302796,4.0,4.0,open,0.98,impression
46.193311,6.1625862,1452180934731,461.0,0.9213577,4.0,4.0,open,0.98,impression
46.1951639,6.1640742,1452180994726,465.0,0.0,4.0,4.0,open,0.98,impression
46.1935459,6.1650187,1452181054728,481.0,0.0,5.0,5.0,open,0.98,impression
46.1928494,6.1657685,1452181114720,479.0,8.314668,7.0,7.0,open,0.98,impression
46.1934144,6.1670103,1452181142737,472.0,2.3242202,4.0,4.0,dispatching,0.98,lifecycle
46.1943411,6.1680877,1452181188701,472.0,3.9512656,5.0,5.0,dispatching,0.98,impression
46.1943411,6.1680877,1452181188701,472.0,3.9512656,5.0,5.0,dispatching,0.98,lifecycle
46.1944913,6.1682097,1452181192702,473.0,4.3593235,4.0,4.0,dispatching,0.98,impression
46.1945579,6.1682654,1452181194724,473.0,3.920013,3.9,3.9,dispatching,0.98,impression
46.1946667,6.1684132,1452181200734,471.0,2.9215922,4.0,4.0,accepted,0.98,tap
46.1947176,6.1684333,1452181204722,472.0,0.0,4.0,4.0,accepted,0.98,impression
46.1943753,6.1680988,1452181220720,475.0,9.290323,3.9,3.9,accepted,0.98,tap
46.1943753,6.1680988,1452181220720,475.0,9.290323,3.9,3.9,accepted,0.98,impression
46.1943753,6.1680988,1452181220720,475.0,9.290323,3.9,3.9,accepted,0.98,lifecycle
46.1932484,6.1652782,1452181284705,469.0,2.7778049,7.0,7.0,accepted,0.98,tap
46.1932484,6.1652782,1452181284705,469.0,2.7778049,7.0,7.0,accepted,0.98,lifecycle
46.1932484,6.1652782,1452181284705,469.0,2.7778049,7.0,7.0,accepted,0.98,impression
46.1933327,6.1651799,1452181287709,466.0,4.56826,6.0,6.0,accepted,0.98,tap
46.1933327,6.1651799,1452181287709,466.0,4.56826,6.0,6.0,accepted,0.98,impression
46.1933686,6.1650103,1452181290700,464.0,5.220086,4.0,4.0,accepted,0.98,lifecycle
46.1933686,6.1650103,1452181290700,464.0,5.220086,4.0,4.0,accepted,0.98,impression
46.2015325,6.1407564,1452181696721,431.0,0.0,5.0,5.0,accepted,0.98,lifecycle
46.2015325,6.1407564,1452181696721,431.0,0.0,5.0,5.0,accepted,0.98,tap
46.2015325,6.1407564,1452181696721,431.0,0.0,5.0,5.0,accepted,0.98,impression
46.2015385,6.1407523,1452181703726,432.0,0.0,4.0,4.0,arrived,0.98,lifecycle
46.2015385,6.1407523,1452181703726,432.0,0.0,4.0,4.0,arrived,0.98,impression
46.1997192,6.1330525,1452181844727,437.0,0.0,4.0,4.0,arrived,0.98,lifecycle
46.1997208,6.1330554,1452181847703,437.0,0.0,5.0,5.0,arrived,0.98,tap
46.1997208,6.1330554,1452181847703,437.0,0.0,5.0,5.0,arrived,0.98,impression
46.1997209,6.1330553,1452181850724,437.0,0.0,6.0,6.0,arrived,0.98,lifecycle
46.1997209,6.1330553,1452181850724,437.0,0.0,6.0,6.0,arrived,0.98,impression
46.2007273,6.1310742,1452181977725,426.0,0.0,3.0,3.0,arrived,0.98,tap
46.2007273,6.1310742,1452181977725,426.0,0.0,3.0,3.0,arrived,0.98,lifecycle
46.2007267,6.1310824,1452181980738,423.0,0.0,4.0,4.0,arrived,0.98,impression
46.2007307,6.1310858,1452181983700,422.0,0.0,4.0,4.0,on_trip,0.98,tap
46.2007313,6.1310857,1452181985708,422.0,0.0,4.0,4.0,on_trip,0.98,impression
46.2007313,6.1310856,1452181990695,422.0,0.0,3.9,3.9,on_trip,0.98,tap
46.2007313,6.1310856,1452181990695,422.0,0.0,3.9,3.9,on_trip,0.98,impression
46.2007293,6.1310871,1452181992699,422.0,0.45541188,3.9,3.9,on_trip,0.98,lifecycle
46.2007293,6.1310871,1452181992699,422.0,0.45541188,3.9,3.9,on_trip,0.98,impression
46.1939528,6.1394287,1452182171749,426.0,1.42088,4.0,4.0,on_trip,0.98,tap
46.1939528,6.1394287,1452182171749,426.0,1.42088,4.0,4.0,on_trip,0.98,lifecycle
46.1939528,6.1394287,1452182171749,426.0,1.42088,4.0,4.0,on_trip,0.98,impression
46.1939274,6.1394424,1452182174706,423.0,0.0,5.0,5.0,on_trip,0.98,lifecycle
46.1939274,6.1394424,1452182174706,423.0,0.0,5.0,5.0,on_trip,0.98,impression
46.1954449,6.1554669,1452182574726,492.0,0.0,5.0,5.0,on_trip,0.98,tap
46.1954449,6.1554669,1452182574726,492.0,0.0,5.0,5.0,on_trip,0.98,lifecycle
46.1954449,6.1554669,1452182574726,492.0,0.0,5.0,5.0,open,0.98,impression
46.195445,6.1554668,1452182577702,492.0,0.0,4.0,4.0,open,0.98,tap
46.195445,6.1554668,1452182577702,492.0,0.0,4.0,4.0,open,0.98,impression
46.1954451,6.1554668,1452182579707,492.0,0.0,4.0,4.0,open,0.98,tap
46.1954497,6.1554553,1452182581702,491.0,0.18681543,5.0,5.0,open,0.98,impression
46.1954423,6.1554583,1452182584691,493.0,0.0,6.0,6.0,open,0.98,impression
46.1953956,6.1553973,1452182604733,495.0,0.0,4.0,4.0,open,0.98,lifecycle
46.1953945,6.1553795,1452182679711,495.0,0.0,5.0,5.0,open,0.98,lifecycle
46.1953945,6.1553795,1452182679711,495.0,0.0,5.0,5.0,open,0.98,impression
46.1953947,6.1553792,1452182682696,495.0,0.0,6.0,6.0,open,0.98,tap
46.1953947,6.1553792,1452182682696,495.0,0.0,6.0,6.0,open,0.98,impression
46.1953951,6.1553788,1452182687711,495.0,0.0,7.0,7.0,open,0.98,tap
46.1953951,6.1553788,1452182687711,495.0,0.0,7.0,7.0,open,0.98,impression
46.1953952,6.1553787,1452182694723,495.0,0.0,5.0,5.0,open,0.98,lifecycle
46.1953969,6.1553781,1452182756705,495.0,0.0,4.0,4.0,open,0.98,lifecycle
46.195397,6.1553779,1452182759719,495.0,0.0,5.0,5.0,open,0.98,impression
46.195397,6.1553779,1452182759719,495.0,0.0,5.0,5.0,open,0.98,tap
46.1953972,6.1553777,1452182762698,494.0,0.0,4.0,4.0,open,0.98,impression
46.1953974,6.1553774,1452182771721,494.0,0.0,4.0,4.0,open,0.98,tap
46.1953974,6.1553774,1452182771721,494.0,0.0,4.0,4.0,open,0.98,impression
46.1953975,6.1553772,1452182773719,494.0,0.0,4.0,4.0,open,0.98,tap
46.1953975,6.1553772,1452182773719,494.0,0.0,4.0,4.0,open,0.98,impression
46.1953982,6.1553762,1452182789710,494.0,0.0,4.0,4.0,open,0.98,tap
46.1953983,6.1553762,1452182791705,494.0,0.0,3.9,3.9,open,0.98,impression
46.1953996,6.1553744,1452182821710,494.0,0.0,3.9,3.9,open,0.98,tap
46.1953996,6.1553744,1452182821710,494.0,0.0,3.9,3.9,open,0.98,impression
46.1954292,6.1553267,1452182853707,498.0,0.0,7.0,7.0,open,0.98,tap
46.1954292,6.1553267,1452182853707,498.0,0.0,7.0,7.0,open,0.98,impression
46.1954294,6.1553266,1452182857701,498.0,0.0,6.0,6.0,open,0.98,impression
46.1954294,6.1553269,1452182861721,497.0,0.0,10.0,10.0,open,0.98,tap
